AZ,KLUF,332.0,33.516666666666666,-112.36666666666666
AZ,KGYR,295.0,33.416666666666664,-112.36666666666666
AZ,KGCN,2016.0,35.95,-112.15
AZ,K40G,1830.0,35.63333333333333,-112.15
AZ,KIGM,1032.0,35.25,-113.93333333333334
AZ,KHII,238.0,34.56666666666667,-114.36666666666666
AZ,KFFZ,424.0,33.46666666666667,-111.71666666666667
AZ,KOLS,1184.0,31.416666666666668,-110.85
AZ,KPGA,1307.0,36.916666666666664,-111.45
AZ,KPAN,1572.0,34.25,-111.33333333333333
AZ,KDVT,443.0,33.68333333333333,-112.06666666666666
AZ,KALK,1453.0,31.6,-110.43333333333334
AZ,KPRC,1524.0,34.65,-112.41666666666667
AZ,KSAD,962.0,32.85,-109.63333333333334
AZ,KSDL,447.0,33.61666666666667,-111.91666666666667
AZ,KSEZ,1473.0,34.85,-111.78333333333333
AZ,KSOW,1954.0,34.266666666666666,-110.0
AZ,KJTC,2150.0,34.13333333333333,-109.31666666666666
AZ,KSJN,1745.0,34.516666666666666,-109.38333333333334
AZ,KTYL,1745.0,34.45,-110.11666666666666
AZ,KAVQ,619.0,32.4,-111.21666666666667
AZ,KRYN,737.0,32.15,-111.16666666666667
AZ,KCMR,2036.0,35.3,-112.2
AZ,KRQE,2055.0,35.65,-109.06666666666666
AZ,KINW,1490.0,35.03333333333333,-110.71666666666667
AZ,KYUM,63.0,32.63333333333333,-114.58333333333333
AZ,KNOZ,78.0,32.53333333333333,-114.5
AZ,KNYL,65.0,32.63333333333333,-114.61666666666666
CA,KNGZ,4.0,37.766666666666666,-122.31666666666666
CA,KAAT,1331.0,41.483333333333334,-120.56666666666666
CA,KAPV,934.0,34.56666666666667,-117.18333333333334
CA,KACV,67.0,40.983333333333334,-124.1
CA,KAUN,467.0,38.95,-121.08333333333333
CA,KAVX,482.0,33.4,-118.41666666666667
CA,KBFL,151.0,35.43333333333333,-119.05
CA,KBAB,34.0,39.11666666666667,-121.41666666666667
CA,KBUO,692.0,33.916666666666664,-116.96666666666667
CA,KL35,2059.0,34.266666666666666,-116.85
CA,KBYS,716.0,35.28333333333333,-116.61666666666666
CA,KBIH,1253.0,37.36666666666667,-118.35
CA,KBLH,119.0,33.61666666666667,-114.71666666666667
CA,KL08,159.0,33.266666666666666,-116.31666666666666
CA,KO57,1973.0,38.266666666666666,-119.21666666666667
CA,KBAN,2057.0,38.35,-119.51666666666667
CA,KBUR,217.0,34.2,-118.36666666666666
CA,KBNY,957.0,40.86666666666667,-121.66666666666667
CA,KC83,24.0,37.833333333333336,-121.61666666666666
CA,KCXL,1.0,32.666666666666664,-115.5
CA,KCMA,23.0,34.21666666666667,-119.1
CA,KNFG,24.0,33.28333333333333,-117.33333333333333
CA,KCZZ,807.0,32.63333333333333,-116.46666666666667
CA,KCRQ,99.0,33.13333333333333,-117.28333333333333
CA,KO59,1409.0,41.55,-120.16666666666667
CA,KCIC,73.0,39.78333333333333,-121.83333333333333
CA,KNID,696.0,35.666666666666664,-117.66666666666667
CA,KCNO,207.0,33.983333333333334,-117.61666666666666
CA,KO22,646.0,38.03333333333333,-120.41666666666667
CA,KCCR,11.0,38.0,-122.05
CA,KAJO,163.0,33.9,-117.6
CA,KCEC,17.0,41.766666666666666,-124.21666666666667
CA,KDAG,587.0,34.85,-116.78333333333333
CA,KEDU,21.0,38.53333333333333,-121.78333333333333
CA,KDLO,96.0,35.75,-119.23333333333333
CA,KEDW,702.0,34.88333333333333,-117.86666666666666
CA,K9L2,701.0,34.96666666666667,-117.86666666666666
CA,KNJK,-13.0,32.81666666666667,-115.66666666666667
CA,KEMT,90.0,34.06666666666667,-118.01666666666667
CA,KBLU,1609.0,39.28333333333333,-120.7
CA,KEKA,18.0,40.8,-124.16666666666667
CA,KL18,216.0,33.35,-117.25
CA,KFOT,120.0,40.55,-124.13333333333334
CA,KFAT,104.0,36.78333333333333,-119.71666666666667
CA,KFCH,85.0,36.71666666666667,-119.81666666666666
CA,KFUL,35.0,33.86666666666667,-117.98333333333333
CA,KGOO,962.0,39.21666666666667,-121.0
CA,KHAF,21.0,37.516666666666666,-122.5
CA,KHJO,74.0,36.31666666666667,-119.61666666666666
CA,KO18,74.0,36.31666666666667,-119.63333333333334
CA,KHHR,18.0,33.916666666666664,-118.33333333333333
CA,KHWD,21.0,37.666666666666664,-122.11666666666666
CA,KHES,85.0,38.65,-122.9
CA,KHMT,462.0,33.733333333333334,-117.01666666666667
CA,KCVH,70.0,36.9,-121.41666666666667
CA,KHGT,310.0,36.0,-121.21666666666667
CA,KIPL,-17.0,32.833333333333336,-115.58333333333333
CA,KNRS,7.0,32.56666666666667,-117.11666666666666
CA,KIYK,749.0,35.666666666666664,-117.81666666666666
CA,KJAQ,512.0,38.36666666666667,-120.8
CA,KPOC,308.0,34.1,-117.76666666666667
CA,KWJF,715.0,34.71666666666667,-118.21666666666667
CA,KNLC,72.0,36.31666666666667,-119.95
CA,KLHM,37.0,38.916666666666664,-121.35
CA,KLLR,175.0,39.266666666666666,-123.75
CA,KLVK,117.0,37.7,-121.81666666666666
CA,KLPC,27.0,34.666666666666664,-120.46666666666667
CA,KLGB,10.0,33.81666666666667,-118.15
CA,KSLI,11.0,33.766666666666666,-118.03333333333333
CA,KLAX,46.0,33.93333333333333,-118.38333333333334
CA,KCQT,56.0,34.016666666666666,-118.28333333333333
CA,KWHP,306.0,34.25,-118.41666666666667
CA,KMAE,77.0,36.983333333333334,-120.11666666666666
CA,KMMH,2173.0,37.61666666666667,-118.81666666666666
CA,KMYV,21.0,39.1,-121.56666666666666
CA,KMHR,29.0,38.53333333333333,-121.28333333333333
CA,KMCC,23.0,38.666666666666664,-121.4
CA,KMCE,47.0,37.28333333333333,-120.5
CA,KMER,57.0,37.38333333333333,-120.56666666666666
CA,KNKX,146.0,32.86666666666667,-117.13333333333334
CA,KMOD,29.0,37.61666666666667,-120.95
CA,KNUQ,12.0,37.4,-122.05
CA,KMHV,849.0,35.06666666666667,-118.15
CA,KSIY,807.0,41.766666666666666,-122.46666666666667
CA,KMRY,66.0,36.583333333333336,-121.85
CA,KMHS,1078.0,41.31666666666667,-122.31666666666666
CA,KMWS,1739.0,34.233333333333334,-118.05
CA,KF70,412.0,33.56666666666667,-117.13333333333334
CA,KAPC,13.0,38.2,-122.28333333333333
CA,KEED,302.0,34.766666666666666,-114.61666666666666
CA,K3A6,427.0,34.36666666666667,-118.56666666666666
CA,KNZY,8.0,32.7,-117.21666666666667
CA,KDVO,1.0,38.15,-122.55
CA,KOAK,26.0,37.71666666666667,-122.23333333333333
CA,KOKB,8.0,33.21666666666667,-117.35
CA,KNXF,27.0,33.28333333333333,-117.45
CA,KONT,274.0,34.05,-117.58333333333333
CA,KOVE,58.0,39.5,-121.61666666666666
CA,KOXR,20.0,34.2,-119.2
CA,KPSP,135.0,33.81666666666667,-116.5
CA,KPMD,780.0,34.63333333333333,-118.08333333333333
CA,KGXA,923.0,34.56666666666667,-117.66666666666667
CA,KPAO,2.0,37.46666666666667,-122.11666666666666
CA,KPRB,245.0,35.666666666666664,-120.63333333333334
CA,KO69,28.0,38.25,-122.6
CA,KPVF,789.0,38.71666666666667,-120.75
CA,KNTD,4.0,34.11666666666667,-119.11666666666666
CA,KPTV,135.0,36.016666666666666,-119.06666666666666
CA,K87Q,27.0,35.666666666666664,-121.28333333333333
CA,KRBL,104.0,40.15,-122.25
CA,KRDD,155.0,40.516666666666666,-122.3
CA,KREI,480.0,34.083333333333336,-117.15
CA,KO32,117.0,36.666666666666664,-119.45
CA,KO88,7.0,38.2,-121.7
CA,KRAL,252.0,33.95,-117.45
CA,KRIV,469.0,33.86666666666667,-117.26666666666667
CA,KRNM,427.0,33.03333333333333,-116.91666666666667
CA,KSAC,11.0,38.5,-121.5
CA,KSMF,6.0,38.7,-121.6
CA,KSNS,30.0,36.666666666666664,-121.6
CA,KCPU,404.0,38.15,-120.65
CA,KSBD,353.0,34.083333333333336,-117.25
CA,KSQL,1.0,37.516666666666666,-122.25
CA,KNUC,55.0,33.016666666666666,-118.56666666666666
CA,KSAN,12.0,32.733333333333334,-117.18333333333334
CA,KMYF,136.0,32.81666666666667,-117.13333333333334
CA,KSDM,159.0,32.583333333333336,-117.0
CA,KSEE,117.0,32.81666666666667,-116.96666666666667
CA,KSFO,3.0,37.61666666666667,-122.36666666666666
CA,KSJC,24.0,37.36666666666667,-121.91666666666667
CA,KRHV,41.0,37.31666666666667,-121.81666666666666
CA,KSBP,59.0,35.233333333333334,-120.63333333333334
CA,KL52,4.0,35.1,-120.61666666666666
CA,KE16,86.0,37.083333333333336,-121.6
CA,KNSI,154.0,33.21666666666667,-119.45
CA,KSDB,1377.0,34.75,-118.71666666666667
CA,KSNA,16.0,33.666666666666664,-117.86666666666666
CA,KSBA,3.0,34.43333333333333,-119.85
CA,KSMX,74.0,34.9,-120.45
CA,KSMO,57.0,34.016666666666666,-118.45
CA,KSTS,39.0,38.5,-122.81666666666666
CA,KIZA,205.0,34.6,-120.06666666666666
CA,KO87,21.0,40.016666666666666,-124.06666666666666
CA,KTVL,1924.0,38.9,-120.0
CA,KSCK,10.0,37.88333333333333,-121.21666666666667
CA,KSVE,1263.0,40.36666666666667,-120.56666666666666
CA,KTRM,-35.0,33.63333333333333,-116.16666666666667
CA,KTOA,31.0,33.78333333333333,-118.31666666666666
CA,KTCY,59.0,37.68333333333333,-121.43333333333334
CA,KSUU,19.0,38.266666666666666,-121.91666666666667
CA,KTRK,1798.0,39.31666666666667,-120.11666666666666
CA,KTSP,1220.0,35.13333333333333,-118.43333333333334
CA,KO86,729.0,40.983333333333334,-122.7
CA,KNXP,626.0,34.28333333333333,-116.16666666666667
CA,KUKI,187.0,39.11666666666667,-123.2
CA,KCCB,440.0,34.11666666666667,-117.68333333333334
CA,KVCB,33.0,38.38333333333333,-121.95
CA,KVNY,245.0,34.21666666666667,-118.48333333333333
CA,KVBG,112.0,34.733333333333334,-120.58333333333333
CA,KXVW,100.0,34.71666666666667,-120.56666666666666
CA,KVCV,876.0,34.583333333333336,-117.38333333333334
CA,KVIS,89.0,36.31666666666667,-119.4
CA,KWVI,43.0,36.93333333333333,-121.78333333333333
CA,KO54,717.0,40.75,-122.91666666666667
CO,KDEN,1640.0,39.85,-104.65
CO,KAKO,1421.0,40.166666666666664,-103.21666666666667
CO,KALS,2299.0,37.43333333333333,-105.86666666666666
CO,KASE,2354.0,39.233333333333334,-106.86666666666666
CO,K0CO,3807.0,39.8,-105.76666666666667
CO,KBJC,1724.0,39.9,-105.1
CO,KBKF,1726.0,39.71666666666667,-104.75
CO,KITR,1279.0,39.233333333333334,-102.28333333333333
CO,K1V6,1658.0,38.43333333333333,-105.1
CO,KCWN,2040.0,38.75,-104.85
CO,KCOS,1856.0,38.81666666666667,-104.68333333333334
CO,KFLY,2096.0,38.95,-104.56666666666666
CO,KCEZ,1797.0,37.3,-108.63333333333334
CO,KCAG,1887.0,40.5,-107.51666666666667
CO,KC99,3334.0,39.86666666666667,-105.55
CO,KRCV,2424.0,37.71666666666667,-106.35
CO,KAPA,1775.0,39.56666666666667,-104.85
CO,KFTG,1675.0,39.78333333333333,-104.55
CO,KDRO,2035.0,37.15,-107.76666666666667
CO,KEGE,1993.0,39.63333333333333,-106.91666666666667
CO,KFCS,1789.0,38.666666666666664,-104.76666666666667
CO,KFNL,1529.0,40.45,-105.01666666666667
CO,KGJT,1475.0,39.11666666666667,-108.51666666666667
CO,KGXY,1420.0,40.416666666666664,-104.61666666666666
CO,KGUC,2339.0,38.516666666666666,-106.91666666666667
CO,KHDN,2012.0,40.46666666666667,-107.21666666666667
CO,KLHX,1277.0,38.05,-103.51666666666667
CO,KLAA,1119.0,38.06666666666667,-102.68333333333334
CO,KLXV,3028.0,39.233333333333334,-106.31666666666666
CO,KLIC,1630.0,39.266666666666666,-103.66666666666667
CO,KC07,3224.0,40.35,-106.7
CO,KEEO,1930.0,40.05,-107.88333333333334
CO,KMTJ,1750.0,38.5,-107.9
CO,KAIB,1811.0,38.233333333333334,-108.56666666666666
CO,KPUB,1420.0,38.28333333333333,-104.5
CO,KRIL,1678.0,39.53333333333333,-107.73333333333333
CO,K04V,2385.0,38.1,-106.16666666666667
CO,KSHM,1900.0,38.8,-104.51666666666667
CO,KSPD,1335.0,37.28333333333333,-102.61666666666666
CO,KSBS,2096.0,40.516666666666666,-106.86666666666666
CO,K3MW,3241.0,40.45,-106.75
CO,KTEX,2769.0,37.95,-107.9
CO,KTAD,1756.0,37.266666666666666,-104.33333333333333
CO,KAFF,2003.0,38.96666666666667,-104.81666666666666
CO,K2V6,1261.0,40.1,-102.71666666666667
CO,KFLA,1507.0,39.28333333333333,-103.06666666666666
CO,K72C,1280.0,39.6,-102.56666666666666
CO,KSTK,1231.0,40.61666666666667,-103.26666666666667
CO,KSTR,1345.0,39.3,-102.6
CO,KCCU,3680.0,39.483333333333334,-106.15
CO,K4V0,1608.0,40.1,-108.76666666666667
CO,KAEJ,2422.0,38.81666666666667,-106.11666666666666
CO,KAJZ,1583.0,38.78333333333333,-108.06666666666666
CO,KANK,2293.0,38.53333333333333,-106.05
CO,KBDU,1612.0,40.03333333333333,-105.23333333333333
CO,KABH,1840.0,38.75,-104.3
CO,KEIK,1564.0,40.016666666666666,-105.05
CO,KFMM,1393.0,40.333333333333336,-103.8
CO,KGNB,2500.0,40.083333333333336,-105.91666666666667
CO,KHEQ,1137.0,40.56666666666667,-102.28333333333333
CO,KLMO,1541.0,40.166666666666664,-105.16666666666667
CO,KPSO,2334.0,37.28333333333333,-107.05
CO,KCPW,3584.0,37.45,-106.8
CO,KCRV,3538.0,40.05,-105.58333333333333
CO,KMNH,2152.0,39.21666666666667,-104.65
CO,KMYP,3667.0,38.483333333333334,-106.31666666666666
CO,KVTP,3114.0,37.5,-105.16666666666667
CO,K33V,2484.0,40.75,-106.28333333333333
CO,K20V,2259.0,40.05,-106.36666666666666
CO,K4BM,3438.0,39.05,-105.51666666666667
CO,K5SM,3232.0,39.43333333333333,-107.38333333333334
CO,K7BM,2995.0,38.78333333333333,-106.21666666666667
CO,K2V5,1118.0,40.1,-102.25
CO,K1JW,1380.0,40.96666666666667,-103.2
CO,K1LW,1519.0,40.916666666666664,-103.7
CO,K1MW,1336.0,40.7,-103.48333333333333
CO,K1NW,1459.0,40.63333333333333,-103.83333333333333
CO,K1OW,1649.0,40.88333333333333,-104.0
CT,KBDR,7.0,41.166666666666664,-73.13333333333334
CT,KSNC,127.0,41.38333333333333,-72.5
CT,KDXR,139.0,41.36666666666667,-73.48333333333333
CT,KGON,3.0,41.333333333333336,-72.05
CT,KHFD,4.0,41.733333333333334,-72.65
CT,KMMK,31.0,41.516666666666666,-72.83333333333333
CT,KHVN,4.0,41.266666666666666,-72.86666666666666
CT,KOXC,222.0,41.46666666666667,-73.13333333333334
CT,KIJD,75.0,41.75,-72.18333333333334
CT,KBDL,60.0,41.93333333333333,-72.68333333333334
DE,KDOV,9.0,39.11666666666667,-75.46666666666667
DE,K33N,17.0,39.21666666666667,-75.6
DE,KGED,19.0,38.68333333333333,-75.36666666666666
DE,KILG,28.0,39.666666666666664,-75.6
FL,KAAF,5.0,29.733333333333334,-85.03333333333333
FL,KBOW,39.0,27.933333333333334,-81.76666666666667
FL,KBCT,4.0,26.383333333333333,-80.1
FL,K1J0,26.0,30.85,-85.6
FL,KBKV,20.0,28.466666666666665,-82.45
FL,KXMR,3.0,28.466666666666665,-80.56666666666666
FL,KNZC,25.0,30.216666666666665,-81.86666666666666
FL,KCLW,22.0,27.983333333333334,-82.75
FL,KCEW,55.0,30.783333333333335,-86.51666666666667
FL,KCTY,13.0,29.633333333333333,-83.1
FL,KCGC,3.0,28.866666666666667,-82.56666666666666
FL,KDAB,9.0,29.183333333333334,-81.06666666666666
FL,K54J,88.0,30.733333333333334,-86.15
FL,KDED,24.0,29.066666666666666,-81.28333333333333
FL,KDTS,5.0,30.4,-86.46666666666667
FL,KEGI,59.0,30.633333333333333,-86.51666666666667
FL,KVPS,26.0,30.466666666666665,-86.51666666666667
FL,KEGC,2.0,25.85,-81.38333333333334
FL,KFHB,5.0,30.616666666666667,-81.46666666666667
FL,KFIN,10.0,29.466666666666665,-81.2
FL,KFLM,2.0,25.133333333333333,-80.91666666666667
FL,KFLL,3.0,26.066666666666666,-80.15
FL,KFXE,6.0,26.2,-80.18333333333334
FL,KRSW,10.0,26.533333333333335,-81.75
FL,KFMY,4.0,26.583333333333332,-81.86666666666666
FL,KFPR,13.0,27.5,-80.38333333333334
FL,KGNV,45.0,29.7,-82.28333333333333
FL,KHWO,2.0,26.0,-80.23333333333333
FL,KHST,2.0,25.466666666666665,-80.36666666666666
FL,KHRT,12.0,30.416666666666668,-86.66666666666667
FL,KIMM,12.0,26.433333333333334,-81.4
FL,KINF,15.0,28.8,-82.31666666666666
FL,KCRG,13.0,30.333333333333332,-81.51666666666667
FL,KHEG,27.0,30.283333333333335,-81.8
FL,KNIP,7.0,30.216666666666665,-81.66666666666667
FL,KJAX,10.0,30.5,-81.68333333333334
FL,KVQQ,25.0,30.216666666666665,-81.88333333333334
FL,KNEN,30.0,30.35,-81.88333333333334
FL,K42J,60.0,29.85,-82.05
FL,KNQX,2.0,24.566666666666666,-81.66666666666667
FL,KEYW,5.0,24.55,-81.75
FL,KISM,25.0,28.283333333333335,-81.43333333333334
FL,KX14,6.0,26.733333333333334,-81.43333333333334
FL,KLCQ,61.0,30.183333333333334,-82.58333333333333
FL,KX07,39.0,27.9,-81.61666666666666
FL,KLAL,43.0,27.966666666666665,-82.01666666666667
FL,KLNA,11.0,26.6,-80.01666666666667
FL,KLEE,23.0,28.816666666666666,-81.81666666666666
FL,K24J,32.0,30.3,-83.03333333333333
FL,KMCF,4.0,27.85,-82.51666666666667
FL,KMTH,2.0,24.733333333333334,-81.05
FL,KMKY,2.0,26.0,-81.66666666666667
FL,KMAI,32.0,30.833333333333332,-85.18333333333334
FL,KNRB,5.0,30.383333333333333,-81.41666666666667
FL,KMLB,11.0,28.1,-80.65
FL,KCOI,2.0,28.333333333333332,-80.68333333333334
FL,KTMB,2.0,25.65,-80.43333333333334
FL,KMIA,3.0,25.8,-80.28333333333333
FL,KOPF,16.0,25.916666666666668,-80.28333333333333
FL,KMBF,1.0,25.766666666666666,-80.13333333333334
FL,KNDZ,54.0,30.7,-87.01666666666667
FL,KAPF,3.0,26.15,-81.76666666666667
FL,KTTS,3.0,28.616666666666667,-80.71666666666667
FL,KRRF,12.0,28.183333333333334,-82.63333333333334
FL,KEVB,3.0,29.05,-80.95
FL,KF45,7.0,26.85,-80.21666666666667
FL,KOCF,27.0,29.166666666666668,-82.21666666666667
FL,KOCR,2.0,25.3,-80.26666666666667
FL,KOBE,11.0,27.266666666666666,-80.85
FL,KMCO,29.0,28.416666666666668,-81.33333333333333
FL,KORL,37.0,28.55,-81.33333333333333
FL,KOMN,9.0,29.3,-81.11666666666666
FL,K28J,9.0,29.65,-81.68333333333334
FL,KXFL,10.0,29.466666666666665,-81.2
FL,KECP,21.0,30.35,-85.8
FL,KCOF,3.0,28.233333333333334,-80.6
FL,KPNS,38.0,30.483333333333334,-87.18333333333334
FL,KNPA,9.0,30.35,-87.31666666666666
FL,K40J,13.0,30.066666666666666,-83.56666666666666
FL,K54A,14.0,26.85,-82.25
FL,KPCM,47.0,28.0,-82.16666666666667
FL,KPMP,6.0,26.25,-80.11666666666666
FL,KX41,12.0,28.35,-82.61666666666666
FL,KPGD,7.0,26.916666666666668,-82.0
FL,K2J9,69.0,30.6,-84.55
FL,KSFB,17.0,28.766666666666666,-81.21666666666667
FL,KSRQ,18.0,27.4,-82.56666666666666
FL,KX26,6.0,27.816666666666666,-80.5
FL,KSEF,19.0,27.45,-81.35
FL,KSGJ,3.0,29.966666666666665,-81.31666666666666
FL,KPIE,4.0,27.916666666666668,-82.68333333333334
FL,KSPG,2.0,27.766666666666666,-82.63333333333334
FL,KSUA,6.0,27.183333333333334,-80.21666666666667
FL,KTLH,19.0,30.4,-84.35
FL,KTPA,11.0,27.966666666666665,-82.53333333333333
FL,KTPF,3.0,27.916666666666668,-82.45
FL,KVDF,7.0,28.016666666666666,-82.33333333333333
FL,KTIX,11.0,28.5,-80.8
FL,KPAM,5.0,30.066666666666666,-85.56666666666666
FL,KTDR,5.0,30.05,-85.51666666666667
FL,KX26,6.0,27.816666666666666,-80.5
FL,KVNC,6.0,27.066666666666666,-82.43333333333334
FL,KVRB,10.0,27.65,-80.41666666666667
FL,KTRV,10.0,27.65,-80.41666666666667
FL,KVVG,27.0,28.95,-81.96666666666667
FL,KPBI,6.0,26.683333333333334,-80.1
FL,KNSE,61.0,30.733333333333334,-87.01666666666667
FL,KX60,23.0,29.35,-82.46666666666667
FL,KGIF,43.0,28.066666666666666,-81.75
FL,KZPH,26.0,28.233333333333334,-82.15
GA,KABY,58.0,31.533333333333335,-84.2
GA,KACJ,143.0,32.11666666666667,-84.18333333333334
GA,KAMG,59.0,31.533333333333335,-82.5
GA,KAHN,244.0,33.95,-83.33333333333333
GA,KATL,296.0,33.63333333333333,-84.45
GA,KFTY,263.0,33.78333333333333,-84.51666666666667
GA,KPUJ,393.0,33.916666666666664,-84.93333333333334
GA,K6A2,292.0,33.233333333333334,-84.26666666666667
GA,KDNL,130.0,33.46666666666667,-82.03333333333333
GA,KAGS,44.0,33.36666666666667,-81.96666666666667
GA,KBGE,43.0,30.966666666666665,-84.63333333333334
GA,KBHC,61.0,31.716666666666665,-82.4
GA,KDZJ,582.0,34.85,-84.0
GA,KBIJ,65.0,31.4,-84.9
GA,KSSI,6.0,31.15,-81.38333333333334
GA,KBQK,8.0,31.25,-81.46666666666667
GA,K6A1,203.0,32.56666666666667,-84.25
GA,KCZL,195.0,34.46666666666667,-84.93333333333334
GA,KCXU,53.0,31.216666666666665,-84.23333333333333
GA,K18A,271.0,34.35,-83.13333333333334
GA,KCNI,372.0,34.31666666666667,-84.41666666666667
GA,KCTJ,354.0,33.63333333333333,-85.15
GA,KVPC,222.0,34.13333333333333,-84.85
GA,KCWV,33.0,32.2,-81.86666666666666
GA,K48A,115.0,32.4,-83.26666666666667
GA,KCSG,135.0,32.516666666666666,-84.95
